ID,RA,DEC,J,JK,survey
08502891+1150290,132.620498,11.841414,15.3,0.8380000000000011,2MASS
08502830+1149123,132.617919,11.820087,15.880999999999998,0.7449999999999992,2MASS
08502749+1148571,132.61457,11.815874,16.42,0.8060000000000009,2MASS
08502376+1148573,132.599007,11.815938,12.535,0.27999999999999936,2MASS
08502050+1151441,132.585447,11.862262,15.459,0.6080000000000023,2MASS
08502285+1149480,132.595246,11.830005,14.742,0.7140000000000022,2MASS
08502141+1151161,132.58923,11.85448,17.004,1.232000000000001,2MASS
08502012+1149110,132.583862,11.819737,12.533,0.28800000000000026,2MASS
08502151+1151580,132.58963,11.866138,16.848,0.8999999999999986,2MASS
08502157+1150231,132.589906,11.839761,13.297,0.30100000000000193,2MASS
08503693+1151528,132.65389199999998,11.864689,16.685,1.017999999999999,2MASS
08504255+1152273,132.677323,11.874252,14.73,0.718,2MASS
08503973+1149173,132.665563,11.821483,16.764,-0.49500000000000105,2MASS
08503899+1150201,132.662474,11.83894,16.264,0.7219999999999995,2MASS
08503719+1150539,132.654993,11.848314,14.033,0.3729999999999993,2MASS
08503715+1151322,132.65483,11.858961,14.795,0.8009999999999984,2MASS
08504377+1150293,132.68238799999997,11.841479,15.935,1.2550000000000008,2MASS
08503667+1148553,132.652793,11.815384,11.93,0.3520000000000003,APOGEE
08503104+1151163,132.629374,11.854537,14.765,0.6530000000000005,2MASS
08503525+1152259,132.64691100000002,11.873888,16.095,0.7499999999999982,2MASS
08503188+1151167,132.632834,11.854651,16.022000000000002,0.5050000000000008,2MASS
08503205+1151263,132.63355900000002,11.857306,14.209,0.3290000000000006,2MASS
08503276+1150209,132.63653,11.839158,15.672,0.7970000000000006,2MASS
08503331+1149021,132.63880600000002,11.817277,13.205,0.4030000000000005,2MASS
08505569+1152146,132.73206100000002,11.870743,10.852,0.3369999999999997,2MASS
08505474+1151093,132.72808899999998,11.852596,12.46,0.2950000000000017,2MASS
08505508+1151224,132.729517,11.856238,14.284,0.43100000000000094,2MASS
08505552+1150014,132.731374,11.83374,14.373,0.5879999999999992,2MASS
08505816+1152223,132.74233999999998,11.872878,11.197,0.5710000000000015,APOGEE
08505617+1151556,132.734048,11.86546,13.344,0.3610000000000024,2MASS
08505632+1151292,132.73470600000002,11.858129,12.965,0.35299999999999976,2MASS
08505666+1149546,132.736122,11.831846,13.396,0.4379999999999988,2MASS
08505348+1149017,132.722842,11.817163,16.148,1.0229999999999997,2MASS
08505903+1148576,132.745997,11.815999999999999,12.386,0.29199999999999804,2MASS
08505981+1151126,132.749217,11.853511,13.534,0.4640000000000004,2MASS
08505408+1151572,132.72536499999998,11.865899,15.978,0.9130000000000004,2MASS
08505178+1149264,132.71578200000002,11.824000000000002,15.002,0.847999999999999,2MASS
08505336+1148573,132.722348,11.815935,13.76,0.4299999999999997,2MASS
08505326+1149386,132.721932,11.827408,16.614,1.5810000000000013,2MASS
08504960+1151162,132.706703,11.854513,14.201,0.7529999999999983,2MASS
08504590+1152022,132.691253,11.867304,12.402,0.6750000000000007,2MASS
08504639+1152167,132.693319,11.871316,13.429,0.5230000000000015,2MASS
08504704+1151029,132.696005,11.850833,16.102999999999998,0.6989999999999963,2MASS
08505744+1152220,132.739359,11.872795,16.374000000000002,1.1620000000000026,2MASS
08504994+1149127,132.708122,11.820202,11.372,0.4819999999999993,APOGEE
08505314+1149465,132.721444,11.829585,13.931,0.4669999999999988,2MASS
08505120+1151570,132.713356,11.865844,15.562,0.7960000000000029,2MASS
08505126+1150095,132.71359099999998,11.835975,15.254,0.7910000000000021,2MASS
08505173+1149573,132.71556,11.832605,16.811,1.564,2MASS
08505220+1150232,132.717522,11.839791,13.970999999999998,0.990999999999998,2MASS
08504802+1149414,132.700099,11.828194,13.28,0.4499999999999993,2MASS
08510279+1151254,132.761627,11.857073,12.981,0.5660000000000007,2MASS
08511482+1148598,132.811756,11.816637,13.911,0.4730000000000008,2MASS
08510881+1150272,132.78673600000002,11.840903,15.424,0.8960000000000026,2MASS
08510857+1150530,132.785722,11.848073,12.703,0.3369999999999997,2MASS
08510867+1149313,132.78613,11.825373,13.387,0.35900000000000176,2MASS
08511091+1148589,132.795462,11.816374,13.99,0.684000000000001,2MASS
08511463+1148504,132.810996,11.814024,15.066,0.9209999999999994,2MASS
08510524+1149341,132.771858,11.826148,12.648,0.3659999999999997,2MASS
08511280+1149504,132.803338,11.83069,16.408,0.5609999999999999,2MASS
08511287+1151528,132.80363300000002,11.864693,16.105999999999998,0.8679999999999986,2MASS
08511335+1151401,132.805657,11.861142999999998,11.657,0.6989999999999998,2MASS
08510595+1151098,132.774807,11.852737,12.189,0.3230000000000004,2MASS
08510839+1150078,132.784964,11.835506,12.508,0.34699999999999953,2MASS
08511362+1151182,132.806751,11.855071,12.555,0.3300000000000001,2MASS
08510801+1149558,132.783379,11.832182,13.856,0.5969999999999995,2MASS
08510756+1151565,132.781537,11.865704,13.559,0.35900000000000176,2MASS
08511372+1149588,132.807181,11.833024,13.216,0.3100000000000005,2MASS
08511444+1150402,132.810168,11.844518,12.281,0.3329999999999984,2MASS
08511360+1150380,132.806697,11.84389,10.972,0.3730000000000011,2MASS
08511397+1151291,132.808238,11.858099,15.194,0.9499999999999992,2MASS
08511164+1148505,132.798518,11.814046,12.686,0.3550000000000004,2MASS
08511176+1150018,132.799041,11.83384,13.665,0.6340000000000003,2MASS
08511268+1150345,132.802841,11.842943,12.536,0.34199999999999875,2MASS
08510155+1149342,132.756476,11.82619,11.497,0.3620000000000001,2MASS
08510192+1149532,132.75800900000002,11.831445,15.255999999999998,0.8339999999999979,2MASS
08510156+1149271,132.756518,11.824218,13.286,0.4739999999999984,2MASS
08510084+1151056,132.753526,11.851568,16.128,0.5789999999999988,2MASS
08510106+1150108,132.754423,11.836357,11.38,0.4290000000000021,APOGEE
08510232+1151003,132.759673,11.85009,15.037,0.7510000000000012,2MASS
08510080+1148527,132.75336399999998,11.814655,13.366,0.4009999999999998,2MASS
08511219+1150330,132.800823,11.842521,13.429,0.458000000000002,2MASS
08510212+1149012,132.758855,11.81702,12.108,0.3899999999999988,2MASS
08510234+1148534,132.75978600000002,11.814856,14.394,0.6989999999999998,2MASS
08510492+1152261,132.770538,11.873943,12.718,0.3230000000000004,2MASS
08510299+1152257,132.762479,11.873809,13.606,0.41000000000000014,2MASS
08510354+1151403,132.764756,11.861222,14.877,0.782,2MASS
08510473+1149359,132.769747,11.826649,13.899,0.6080000000000023,2MASS
08510449+1151460,132.768724,11.86278,12.76,0.402000000000001,2MASS
08510436+1150479,132.76818400000002,11.846652,15.49,0.7509999999999994,2MASS
08510390+1152247,132.766285,11.873544,14.458,0.4720000000000013,2MASS
08510384+1151392,132.766013,11.860913,15.797,0.9779999999999998,2MASS
08510816+1149446,132.78403400000002,11.82907,14.095999999999998,0.5249999999999986,2MASS
08511969+1152107,132.832051,11.869642,12.717,0.4120000000000008,2MASS
08511969+1149390,132.832042,11.82752,14.095999999999998,0.5189999999999984,2MASS
08512003+1151016,132.83348999999998,11.850459,13.133,0.3699999999999992,2MASS
08512595+1149089,132.858133,11.819145,12.144,0.3369999999999997,2MASS
08511922+1149243,132.830112,11.823437,12.748,0.3209999999999997,2MASS
08511901+1150057,132.82924599999998,11.834923,11.428,0.3219999999999992,2MASS
08511710+1152049,132.821254,11.868045,15.012,0.7799999999999994,2MASS
08511564+1150561,132.815169,11.848934,11.485,0.4719999999999995,APOGEE
08512786+1151461,132.866122,11.862825,13.153,0.4909999999999979,2MASS
08511679+1150389,132.81996,11.844162,12.048,0.32899999999999885,2MASS
08511698+1150093,132.820772,11.835931,12.133,0.2879999999999985,2MASS
08511704+1150464,132.821002,11.846229,9.284,0.6779999999999989,APOGEE
08511774+1150055,132.823933,11.834881,12.393,0.2919999999999998,2MASS
08511744+1150007,132.822679,11.833548,16.9,1.5489999999999997,2MASS
08511877+1151186,132.828222,11.855187,11.502,0.4820000000000011,APOGEE
08511798+1152259,132.824944,11.873865,16.535999999999998,0.6859999999999982,2MASS
08511826+1150196,132.826102,11.838795,13.042,0.4499999999999993,2MASS
08512123+1149162,132.838481,11.821186,16.807000000000002,1.0870000000000015,2MASS
08511854+1149214,132.827257,11.822631,11.505999999999998,0.3609999999999989,2MASS
08511857+1150143,132.82738700000002,11.837317,13.735,0.6419999999999995,2MASS
08512012+1150231,132.833861,11.839776,12.843,0.3370000000000015,2MASS
08512296+1149131,132.845675,11.820311,12.365,0.2890000000000015,2MASS
08512141+1151271,132.83922900000002,11.85755,15.29,0.875,2MASS
08512898+1150330,132.870785,11.84252,8.566,0.6080000000000014,APOGEE
08512604+1149555,132.85851499999998,11.832087,13.344,0.44700000000000095,2MASS
08512996+1151090,132.874842,11.852505,12.925999999999998,0.3269999999999982,2MASS
08512652+1149202,132.860503,11.822301,12.348,0.3329999999999984,2MASS
08512988+1150228,132.87450800000002,11.839683,12.983,0.4369999999999994,2MASS
08512985+1151299,132.874406,11.858319,12.32,0.2920000000000016,2MASS
08512898+1151138,132.870767,11.853858,15.092,0.9079999999999996,2MASS
08512695+1152203,132.862314,11.872306,16.387,0.8849999999999998,2MASS
08512548+1148550,132.85618799999997,11.815282,14.798,0.8509999999999991,2MASS
08512895+1152125,132.870642,11.870147,13.486,0.4900000000000002,2MASS
08512879+1151599,132.86999699999998,11.866658,11.433,0.4089999999999989,APOGEE
08512701+1151525,132.862543,11.864603,10.747,0.04499999999999993,2MASS
08512830+1152175,132.867917,11.871528,11.720999999999998,0.3379999999999992,2MASS
08512814+1149274,132.867269,11.824297,11.800999999999998,0.34999999999999964,2MASS
08512583+1148455,132.857664,11.812657000000002,14.293,0.6359999999999992,2MASS
08512495+1149007,132.853966,11.816882,12.128,0.3460000000000001,2MASS
08512161+1149024,132.840081,11.817353,13.78,0.5009999999999977,2MASS
08512285+1149558,132.845247,11.832191,16.418,0.6999999999999993,2MASS
08512175+1151420,132.840648,11.861669,12.797,0.41100000000000136,2MASS
08512223+1150533,132.842634,11.848158,15.812,0.6150000000000002,2MASS
08512240+1151291,132.843358,11.858105,12.195,0.3330000000000002,2MASS
08512254+1151183,132.843946,11.855103,14.963,0.26599999999999824,2MASS
08512256+1150497,132.844022,11.84715,14.279000000000002,0.8260000000000023,2MASS
08511534+1150143,132.813946,11.83732,11.724,0.2999999999999989,2MASS
08512291+1148493,132.845475,11.813716,11.612,0.2990000000000013,2MASS
08512491+1150357,132.853827,11.843268,15.972,0.8879999999999999,2MASS
08512350+1149058,132.847936,11.818291,14.468,0.652000000000001,2MASS
08512376+1150285,132.849005,11.841255,16.782,0.6359999999999992,2MASS
08512377+1149493,132.849058,11.830366,9.897,0.5299999999999994,2MASS
08512436+1149504,132.851536,11.83068,13.593,0.391,2MASS
08512480+1151492,132.853347,11.863688,16.012999999999998,0.929999999999998,2MASS
08511544+1151579,132.81434199999998,11.866099,13.678,0.43299999999999983,2MASS
08511648+1149001,132.818667,11.816701,15.289,0.870000000000001,2MASS
08511505+1149211,132.812724,11.822529,13.012,0.3699999999999992,2MASS
08512794+1150118,132.866445,11.836625,13.189,0.3849999999999998,2MASS
08511501+1148527,132.812574,11.814659,14.96,0.7420000000000009,2MASS
08513740+1150052,132.90586399999998,11.834797,11.469,0.3310000000000013,2MASS
08513828+1149448,132.909515,11.829124,15.748,1.033999999999999,2MASS
08513784+1150570,132.907681,11.84919,12.389,0.3040000000000003,2MASS
08513639+1149338,132.901633,11.82607,14.595999999999998,0.8769999999999971,2MASS
08513673+1149590,132.903066,11.833062,14.012,0.4690000000000012,2MASS
08513938+1151456,132.91409199999998,11.862683,10.383,0.5879999999999992,APOGEE
08513583+1148515,132.89930900000002,11.814318,12.517,0.33800000000000097,2MASS
08513521+1150255,132.89673,11.840432,16.025,0.7369999999999983,2MASS
08513923+1150038,132.91345900000002,11.83439,11.179,0.33800000000000097,2MASS
08514066+1152068,132.919424,11.868556,14.456,0.8259999999999987,2MASS
08514011+1151135,132.917163,11.853776,15.880999999999998,0.9229999999999984,2MASS
08514234+1150076,132.926425,11.835453,9.829,0.6419999999999995,APOGEE
08514312+1151020,132.92970400000002,11.85057,14.738,0.8559999999999999,2MASS
08514346+1148521,132.931092,11.814492,14.134,0.5770000000000001,2MASS
08514146+1152042,132.922777,11.867848,16.822,-0.3930000000000007,2MASS
08514189+1149376,132.924571,11.827115,13.626,0.4369999999999994,2MASS
08513512+1150315,132.896372,11.842085,16.817,1.3049999999999995,2MASS
08514095+1151240,132.920627,11.856672,17.62,2.6290000000000013,2MASS
08514082+1149055,132.920084,11.818204,12.714,0.32399999999999984,2MASS
08513517+1151394,132.896553,11.860969,13.848,0.4379999999999988,2MASS
08513431+1151104,132.89296399999998,11.852908,10.428,0.15899999999999892,2MASS
08513455+1149068,132.89398300000002,11.818557,13.717,0.5960000000000019,2MASS
08514245+1149519,132.92689,11.831084,11.427,0.3299999999999983,2MASS
08513056+1148546,132.877336,11.815179,10.878,-0.7529999999999983,2MASS
08513106+1150391,132.879458,11.844215,16.311,1.0319999999999985,2MASS
08513057+1149131,132.877388,11.82033,11.547,0.3220000000000009,2MASS
08513040+1150057,132.876684,11.834943,13.857,0.6420000000000012,2MASS
08513044+1148582,132.876873,11.816185,10.333,0.6440000000000001,2MASS
08513154+1151574,132.881444,11.865957,13.47,0.4610000000000003,2MASS
08513032+1151221,132.876336,11.85616,13.550999999999998,0.3889999999999976,2MASS
08513322+1148513,132.888426,11.81425,11.563,0.3349999999999991,2MASS
08513126+1149510,132.880259,11.830857,14.252,0.7040000000000006,2MASS
08513191+1151166,132.882977,11.854615,12.835,0.3930000000000007,2MASS
08513317+1151023,132.888221,11.850639,16.771,1.202,2MASS
08513306+1151160,132.887776,11.854448,13.746,0.5199999999999996,2MASS
08513427+1149438,132.89281699999998,11.828841,11.804,0.28200000000000003,2MASS
08513425+1150544,132.892725,11.848458,12.585,0.3280000000000012,2MASS
08513364+1151449,132.890205,11.862494,12.026,0.3739999999999988,2MASS
08513267+1150309,132.886145,11.84192,14.164,0.5500000000000007,2MASS
08513214+1150036,132.883952,11.834337,11.514,0.3160000000000007,2MASS
08513259+1148520,132.885801,11.814464,10.645,0.11899999999999974,2MASS
08513257+1150406,132.885731,11.844612,11.73,0.11299999999999955,2MASS
08514235+1151230,132.926491,11.856416,9.403,0.6409999999999982,APOGEE
08515611+1150147,132.983822,11.837438,11.197,0.5630000000000006,APOGEE
08515757+1148502,132.9899,11.813951,15.838,1.3179999999999996,2MASS
08515877+1150024,132.994893,11.834024,13.027,0.4299999999999997,2MASS
08514914+1149435,132.95476599999998,11.828761,11.57,0.3279999999999994,2MASS
08515993+1150346,132.999723,11.842953,15.057,0.8940000000000001,2MASS
08514740+1150369,132.94753899999998,11.843585,15.717,1.0779999999999994,2MASS
08515327+1150582,132.97196100000002,11.849511,15.158,0.8889999999999993,2MASS
08514793+1152025,132.949731,11.867384,15.728,0.9439999999999992,2MASS
08515057+1151312,132.960726,11.858688,14.486,0.4849999999999994,2MASS
08514806+1150211,132.950267,11.839216,16.747,0.7569999999999997,2MASS
08515275+1152113,132.969794,11.869814,15.398,0.8249999999999993,2MASS
08514870+1149046,132.952931,11.817962,16.708,0.7219999999999995,2MASS
08514832+1151118,132.951353,11.853295,11.316,0.3729999999999993,2MASS
08514994+1149311,132.958123,11.825319,11.494000000000002,0.34600000000000186,2MASS
08514592+1150075,132.94136799999998,11.835424,16.151,0.7200000000000006,2MASS
08515859+1152152,132.99416100000002,11.870894,13.823,0.4570000000000008,2MASS
08515600+1151264,132.983345,11.857361,10.097,0.11700000000000088,2MASS
08515316+1149473,132.971525,11.829816,14.357,0.6400000000000006,2MASS
08515256+1149192,132.969009,11.822006,14.185,0.8529999999999998,2MASS
08515230+1149156,132.967924,11.821023,15.773,0.8539999999999992,2MASS
08514864+1149156,132.952676,11.821006,10.488,0.08599999999999852,2MASS
08515087+1152084,132.961985,11.869027,14.223,0.5209999999999989,2MASS
08515898+1151142,132.99579,11.853946,13.772,0.5199999999999996,2MASS
08515801+1150376,132.991711,11.843783,16.462,0.9719999999999996,2MASS
08515127+1151155,132.96364,11.854307,16.771,1.1940000000000008,2MASS
08520715+1149254,133.029792,11.823728,12.312,0.29800000000000004,2MASS
08520052+1152291,133.002195,11.874752,13.85,0.4659999999999993,2MASS
08520051+1151349,133.00213,11.859719,14.113,0.8459999999999983,2MASS
08520341+1151362,133.014248,11.860081,16.137,0.9310000000000008,2MASS
08520743+1152052,133.030972,11.868133,14.351,0.9079999999999996,2MASS
08520732+1151313,133.03051100000002,11.858714,16.083,0.6699999999999982,2MASS
08520837+1149584,133.034895,11.832912,14.567,0.6989999999999998,2MASS
08521429+1150519,133.059549,11.847773,12.825,0.3870000000000005,2MASS
08521293+1149465,133.053909,11.829587,14.821,0.7729999999999997,2MASS
08521229+1149290,133.05121200000002,11.824731,15.001,0.6719999999999988,2MASS
08521028+1149145,133.04284199999998,11.820716,16.302,1.0709999999999995,2MASS
08520215+1149083,133.00898700000002,11.818983,12.26,0.3369999999999997,2MASS
08520820+1151051,133.034188,11.851423,15.924,0.9440000000000008,2MASS
08520785+1149500,133.032734,11.830556,12.77,0.3459999999999983,2MASS
08520741+1150221,133.030911,11.83948,12.097,0.2910000000000021,2MASS
08522795+1152004,133.11646000000002,11.866789,15.28,0.8099999999999987,2MASS
08522876+1150011,133.119858,11.833654,16.646,0.1700000000000017,2MASS
08522990+1150297,133.124619,11.841588,16.791,1.2900000000000011,2MASS
08522965+1151033,133.123575,11.850927,16.316,0.7300000000000004,2MASS
08522882+1151194,133.120118,11.855393,16.248,0.9470000000000028,2MASS
08522536+1148530,133.105706,11.814745,16.302,0.7869999999999989,2MASS
08522867+1151287,133.119493,11.857995,15.482,0.961000000000002,2MASS
08522740+1152229,133.11418799999998,11.87303,15.156,0.629999999999999,2MASS
08522734+1150080,133.113923,11.835558,15.832,0.8130000000000006,2MASS
08522821+1151058,133.117564,11.851634,13.656,0.3619999999999983,2MASS
08522639+1149487,133.10998999999998,11.830196,16.805,1.0199999999999996,2MASS
08522811+1148538,133.11713899999998,11.814953,13.181,0.4709999999999983,2MASS
08521691+1149001,133.07047,11.816719,14.63,0.8930000000000007,2MASS
08522487+1148502,133.103643,11.813959,14.64,0.8350000000000009,2MASS
08521867+1151339,133.077826,11.859427,11.137,0.3340000000000014,2MASS
08521918+1152189,133.079933,11.871933,13.811,0.3460000000000001,2MASS
08521915+1151519,133.079797,11.864422,15.632,0.9399999999999996,2MASS
08521837+1150540,133.076581,11.848357,16.179000000000002,0.6110000000000024,2MASS
08522019+1151399,133.084163,11.86109,16.694000000000006,0.9810000000000034,2MASS
08521818+1149118,133.07578700000002,11.819954,14.697,0.9079999999999996,2MASS
08521534+1151427,133.063923,11.861875,13.817,0.8019999999999996,2MASS
08522009+1150075,133.083731,11.83544,15.7,0.945999999999998,2MASS
08522138+1150419,133.08909,11.844977,11.56,0.2790000000000017,2MASS
08522095+1150478,133.087313,11.846616,16.832,1.006000000000002,2MASS
08521972+1152228,133.082207,11.873006,14.313,0.6399999999999988,2MASS
08522399+1150436,133.09999399999998,11.845466,18.754,3.3340000000000014,2MASS
08522443+1148509,133.10181,11.814158,15.147,0.8960000000000008,2MASS
08522436+1152014,133.10151000000002,11.867058,15.273,0.4109999999999996,2MASS
08521668+1151424,133.069534,11.861796,15.255,0.5150000000000006,2MASS
08522195+1152295,133.09147099999998,11.874886,16.882,1.0470000000000006,2MASS
08522269+1148500,133.094565,11.813912,13.402,0.3640000000000008,2MASS
08522221+1149030,133.092569,11.81752,13.457,0.4529999999999994,2MASS
08524116+1150486,133.171538,11.846841,13.41,0.343,2MASS
08524170+1152198,133.173779,11.872174,14.404000000000002,0.3390000000000022,2MASS
08524492+1149549,133.187173,11.831943,15.2,0.945999999999998,2MASS
08524031+1149443,133.16796000000002,11.828973,12.701,0.3659999999999979,2MASS
08523547+1150342,133.14781499999998,11.842842999999998,12.049,0.47900000000000104,2MASS
08524438+1148460,133.184942,11.812779,16.569000000000006,0.8490000000000021,2MASS
08523650+1150022,133.152102,11.833964,14.226,0.8289999999999988,2MASS
08523469+1150008,133.14456299999998,11.833571,16.5,0.6620000000000008,2MASS
08523726+1149117,133.15525300000002,11.819937,15.017,0.8770000000000007,2MASS
08523868+1151564,133.161178,11.865681,14.65,0.3650000000000002,2MASS
08523947+1149177,133.164493,11.821592,14.949000000000002,0.926000000000002,2MASS
08523363+1151247,133.140135,11.856868,16.964000000000002,0.7430000000000021,2MASS
08523286+1151193,133.13691699999998,11.85537,14.738,0.8659999999999997,2MASS
08523321+1151407,133.138407,11.861329,15.834,0.8470000000000013,2MASS
08524441+1149029,133.185055,11.817487,13.912,0.6980000000000004,2MASS
08523250+1150047,133.135453,11.834639,12.893,0.39899999999999736,2MASS
08523089+1150474,133.12874399999998,11.846508,17.049,1.138,2MASS
08523139+1151514,133.130827,11.864289,12.611,0.2889999999999979,2MASS
08525684+1150574,133.236841,11.84928,13.344,0.38600000000000106,2MASS
08525858+1150116,133.24410600000002,11.836577,15.595,0.4450000000000003,2MASS
08525438+1151587,133.22659199999998,11.866322,16.548,1.1999999999999993,2MASS
08525808+1150219,133.24203400000002,11.839421000000002,17.284000000000002,1.6670000000000016,2MASS
08524649+1148579,133.193731,11.816088,13.175,0.4879999999999996,2MASS
08525625+1148539,133.234375,11.814983,10.839,0.6150000000000002,APOGEE
08524765+1149463,133.198557,11.829541,16.073,0.6370000000000005,2MASS
08525185+1150371,133.216068,11.843639,16.783,0.6450000000000031,2MASS
08525243+1150516,133.21848899999998,11.847681,13.735,0.5149999999999988,2MASS
08525388+1150589,133.22450600000002,11.8497,16.581,0.8010000000000002,2MASS
08525404+1151115,133.225207,11.853208,15.79,1.125,2MASS
08524924+1152083,133.205188,11.86898,12.447,0.3580000000000005,2MASS
08493891+1152402,132.41216200000002,11.877847,15.585,0.9640000000000022,2MASS
08494267+1155292,132.427824,11.924783,13.35,0.44200000000000017,2MASS
08494088+1155104,132.42035800000002,11.919562,16.811,1.001999999999999,2MASS
08494223+1155149,132.425989,11.920815,13.492,0.4360000000000017,2MASS
08494403+1155208,132.433491,11.922466,15.93,0.5490000000000013,2MASS
08494231+1155262,132.426299,11.923945,16.225,0.5250000000000021,2MASS
08495814+1153442,132.492268,11.895616,15.242,0.7910000000000021,2MASS
08495554+1153406,132.481447,11.894634,11.912,0.4670000000000005,2MASS
08495563+1152518,132.481809,11.881067,13.196,0.5769999999999982,2MASS
08495658+1153435,132.485782,11.895423,15.3,0.8340000000000014,2MASS
08495493+1153156,132.478891,11.887673,16.634,0.7539999999999996,2MASS
08495911+1153109,132.496317,11.886388,16.822,0.9840000000000001,2MASS
08494740+1153440,132.44751599999998,11.895583,16.401,0.9779999999999998,2MASS
08494594+1153003,132.441447,11.883433,16.639,0.6569999999999983,2MASS
08495925+1154092,132.496879,11.902565,15.113,0.7189999999999994,2MASS
08494573+1154243,132.440572,11.906769,16.229,0.9209999999999994,2MASS
08495521+1155253,132.480045,11.923715,16.368,0.945999999999998,2MASS
08494510+1154349,132.437936,11.909712,16.505,0.5849999999999991,2MASS
08495286+1155569,132.470283,11.932491,14.767,0.7570000000000014,2MASS
08494537+1155064,132.439079,11.91845,14.654000000000002,0.7200000000000006,2MASS
08494500+1155261,132.437503,11.923925,16.491,1.7599999999999998,2MASS
08495590+1154455,132.48292800000002,11.912651,14.424,0.8530000000000015,2MASS
08494509+1155181,132.43791399999998,11.9217,15.556,0.9469999999999974,2MASS
08495315+1155242,132.47148,11.923397,16.811,1.318999999999999,2MASS
08495814+1155532,132.492284,11.931459,11.428,0.2839999999999989,2MASS
08495832+1156108,132.493031,11.936342,14.555,0.6429999999999989,2MASS
08495409+1155158,132.47538899999998,11.921057,14.195,0.8270000000000001,2MASS
08500015+1153331,132.500665,11.892541,16.781,1.0859999999999983,2MASS
08500851+1153255,132.53546,11.890426,16.805,1.122,2MASS
08500603+1153538,132.525161,11.898295,14.271,0.4829999999999988,2MASS
08501066+1152349,132.544445,11.876384,14.615,0.7309999999999999,2MASS
08500084+1153067,132.503508,11.885196,16.83,0.9479999999999986,2MASS
08500101+1153307,132.504224,11.891864,16.555,0.7170000000000005,2MASS
08500541+1153258,132.52255,11.890526,16.55,1.093,2MASS
08500711+1152435,132.529626,11.878766,16.191,0.6689999999999987,2MASS
08500794+1153544,132.533095,11.898448,16.222,0.9850000000000012,2MASS
08500112+1154447,132.504702,11.912444,16.141,0.8229999999999986,2MASS
08500098+1155456,132.504088,11.929359,15.53,0.7769999999999992,2MASS
08500424+1156043,132.517698,11.934537,13.626,0.8839999999999986,2MASS
08501476+1155052,132.561502,11.918122,16.839000000000002,0.9820000000000012,2MASS
08500240+1155247,132.510024,11.92353,7.077000000000001,0.628000000000001,2MASS
08500335+1155394,132.513999,11.927613,16.743,1.8229999999999984,2MASS
08501184+1155324,132.549346,11.925676,16.825,1.2439999999999998,2MASS
08501090+1156135,132.545443,11.937109,17.063,1.0199999999999996,2MASS
08501629+1153480,132.567902,11.896667,11.855,0.3150000000000013,2MASS
08501938+1153277,132.580772,11.891044,15.588,0.754999999999999,2MASS
08501737+1153129,132.572412,11.886922,16.320999999999998,1.0399999999999991,2MASS
08502284+1153427,132.59519,11.895202,16.783,0.6850000000000023,2MASS
08502913+1152449,132.621382,11.879155,17.122,1.2299999999999986,2MASS
08502868+1153300,132.619528,11.891678,14.653,0.7119999999999997,2MASS
08502434+1152362,132.60143200000002,11.876724,13.924,0.4620000000000015,2MASS
08501827+1155212,132.576155,11.922574,8.087,0.6640000000000006,2MASS
08502805+1154505,132.616885,11.914034,12.968,0.4050000000000011,2MASS
08502716+1155510,132.613199,11.930853,17.160999999999998,1.0379999999999967,2MASS
08502894+1155120,132.620586,11.92,15.607,0.8800000000000008,2MASS
08502799+1154083,132.616646,11.902322,16.822,0.7319999999999993,2MASS
08502656+1154323,132.610678,11.908991,15.636,0.9219999999999988,2MASS
08501727+1154278,132.57198799999998,11.907739,14.035,0.4509999999999987,2MASS
08502270+1155442,132.594605,11.92895,16.817,0.8260000000000005,2MASS
08501652+1154465,132.56885400000002,11.912926,13.828,0.4059999999999988,2MASS
08502013+1154183,132.583879,11.905085,15.605,0.8930000000000007,2MASS
08501581+1154477,132.56588100000002,11.913276,16.706,0.9289999999999984,2MASS
08501551+1154499,132.564638,11.913884,15.701,0.9229999999999999,2MASS
08502445+1154454,132.60191,11.912618,16.624000000000002,0.9550000000000018,2MASS
08502284+1154588,132.595193,11.916347,16.674,0.9269999999999996,2MASS
08502351+1154487,132.59798899999998,11.913555,16.671,0.9130000000000004,2MASS
08501838+1154239,132.576618,11.906663,13.521,0.3929999999999989,2MASS
08503504+1153545,132.646016,11.898491,14.727,0.7929999999999993,2MASS
08503157+1152520,132.63154699999998,11.881113,14.867,0.7579999999999991,2MASS
08503880+1153325,132.661707,11.892365,14.045,0.4090000000000007,2MASS
08503125+1153278,132.630248,11.891069,14.934,0.7540000000000013,2MASS
08503348+1152421,132.639509,11.878365,16.85,0.7600000000000016,2MASS
08504150+1153488,132.672947,11.896895,15.685,0.7520000000000007,2MASS
08504147+1152308,132.672813,11.875242,15.251,0.8069999999999986,2MASS
08503901+1153195,132.662552,11.888759,16.745,0.7810000000000006,2MASS
08504241+1153437,132.67671,11.895488,16.102999999999998,0.6759999999999984,2MASS
08504044+1153275,132.66853899999998,11.890999,16.598,0.9949999999999992,2MASS
08504377+1153533,132.6824,11.898164,16.715999999999998,0.4759999999999991,2MASS
08504068+1153594,132.669532,11.899846,14.839,0.7130000000000011,2MASS
08503068+1156018,132.62784299999998,11.933835,16.753,0.9179999999999992,2MASS
08503045+1154106,132.626894,11.902966,15.963,0.8509999999999991,2MASS
08503803+1154408,132.658475,11.911336,13.428,0.5,2MASS
